,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=1 | b=1 | critical_value=0.05,4,0.0625,0.04100625000000001,0.05308416,0.0625,0.06765201,0.07311616000000001,0.07890481000000002,0.08503056000000002,0.09150625000000004,0.09834496000000004,0.11316495999999998,0.1296,0.14776336,0.16777216000000003,0.18974736000000003,0.21381376000000007,0.24009999999999992
bayesian | a=1 | b=1 | critical_value=0.05,7,0.03125,0.018268284375000006,0.02543962816512,0.03125,0.034488724089959996,0.03795957055488001,0.04166899892252002,0.04562263678464001,0.04982515312500002,0.05428012384256003,0.06395540347391998,0.07464959999999997,0.08633635808768,0.09895604649984002,0.11240937202176,0.12655037775872005,0.14117879999999997
bayesian | a=1 | b=1 | critical_value=0.05,10,0.017578125,0.009155835775195317,0.013715419370430132,0.017578125,0.019779990284435906,0.022170818616565433,0.024755698101365367,0.027538371034850125,0.03052102036113282,0.03370404873731311,0.04066258970710443,0.04837294079999999,0.05675096024362618,0.06566248256706184,0.07491724935259837,0.0842643283329103,0.09338977619999997
bayesian | a=1 | b=1 | critical_value=0.05,12,0.021484375,0.011078561287986333,0.016736469077090206,0.021484375,0.024165873463504826,0.027054310930507586,0.03014803927446722,0.033442597784722,0.036930434636970724,0.0406006460878282,0.048426433501847575,0.056757583871999986,0.06536701714105848,0.07396222036353846,0.08218921702309058,0.08964226502117958,0.09588017023199998
bayesian | a=1 | b=1 | critical_value=0.05,15,0.011199951171875,0.005145818615749527,0.008362440677250053,0.011199951171875,0.01284465137940265,0.014644272234265062,0.01659938743422507,0.018708059781791925,0.020965523151016515,0.02336388539511727,0.02853455834926724,0.034085509005311994,0.03982071330128557,0.045483699453350165,0.050765073975699154,0.05531768759238615,0.058779992089160994
bayesian | a=1 | b=1 | critical_value=0.05,17,0.01386260986328125,0.00630548562709041,0.010333953285440359,0.01386260986328125,0.01589195917149323,0.01809677712630801,0.020471735051023295,0.02300748796861405,0.025690335156500706,0.02850195393347542,0.03441417018534792,0.040501386286202874,0.04644865944883786,0.051883243573057944,0.05639969287320681,0.05959526721015685,0.06111357379144732
bayesian | a=1 | b=1 | critical_value=0.05,20,0.007414817810058594,0.0030050501732807855,0.005297827127050825,0.007414817810058594,0.008666811346769623,0.010050661184615938,0.01156510871815394,0.013205657379129642,0.014964187225626898,0.016828632817750756,0.02080597392945587,0.024956165154668537,0.029032579930053794,0.03273671051871281,0.03574283510228747,0.03773332233145051,0.03844151421331311
bayesian | a=1 | b=1 | critical_value=0.05,22,0.009393453598022461,0.003768874985830186,0.006700807859585516,0.009393453598022461,0.010975148384928485,0.012712296540600099,0.014598500482326544,0.016622502927067996,0.01876779010859966,0.021012336128726543,0.025683259226217305,0.030351062150856412,0.034661369477309724,0.038221023632186095,0.0406440195328313,0.04160722369625875,0.04090765477594442
bayesian | a=1 | b=1 | critical_value=0.05,25,0.0051460862159729,0.001839675394360226,0.0035184771426845824,0.0051460862159729,0.00613039676632801,0.007231255229508171,0.008446943636019087,0.00977200138863937,0.011196770618709344,0.012707052392532791,0.015903662960211458,0.01915482271226491,0.02218985395981604,0.02470054373013096,0.02638184656130331,0.026982258094019825,0.02635503926431813
bayesian | a=1 | b=1 | critical_value=0.05,27,0.006642594933509827,0.0023509159702358234,0.0045344019810108355,0.006642594933509827,0.007909982867576127,0.009319207346863317,0.010864106819029032,0.012533022368336122,0.014308321426316153,0.016166135972951717,0.020003000718205346,0.023736139279906362,0.026992955165789197,0.029383917192650547,0.030566713471939483,0.030315021907685306,0.028576146623200804
bayesian | a=1 | b=1 | critical_value=0.05,29,0.007414702326059341,0.002597934822834445,0.005053363522301558,0.007414702326059341,0.008825874358860243,0.010385789054570202,0.012083248200419144,0.013900273582628783,0.0158117461280448,0.017785368691928323,0.021756467197477338,0.02543532347469229,0.02839498615248599,0.030227909127837065,0.030625806928331993,0.029453215785131548,0.02679408322869383
bayesian | a=1 | b=1 | critical_value=0.05,32,0.003928296500816941,0.0012263558160762415,0.002566060468824363,0.003928296500816941,0.004767543888819071,0.005713312100070715,0.006761356267801499,0.007902585916286224,0.009122592008944613,0.010401407945886091,0.013028492898108373,0.01552388025248988,0.017579607065682585,0.018891701875142365,0.019224491232457917,0.01847145259594226,0.016693859866964995
bayesian | a=1 | b=1 | critical_value=0.05,34,0.005034568021073937,0.0015560001784650326,0.003283442470353339,0.005034568021073937,0.006107716916766501,0.007310557106376521,0.008634267349459419,0.010063261581487064,0.01157474413861223,0.013138651022900773,0.01627006952031216,0.019099828595747964,0.02123256165397994,0.02231369550365757,0.0221154434404771,0.020605249845269288,0.017971900373178997
bayesian | a=1 | b=1 | critical_value=0.05,36,0.005617766277282499,0.001718882899287986,0.003657930397692072,0.005617766277282499,0.006812501349109196,0.008144351333982943,0.00959976639050822,0.011157112146840365,0.012786392983014375,0.014449503552962832,0.017690012418487312,0.020459836402332197,0.022327449982667006,0.022946445564040654,0.02215031719144111,0.02001235605160878,0.016845144561223938
bayesian | a=1 | b=1 | critical_value=0.05,39,0.0029866161457903218,0.0008142161957648667,0.0018639187827782333,0.0029866161457903218,0.0036927402685985517,0.00449583282231891,0.005390337903379234,0.006365065521334045,0.007402725910044873,0.008479834679233467,0.010630143912887986,0.01253055703660916,0.01387112960459236,0.014390755674486253,0.01395251398895681,0.012594233866936267,0.010531683664293459
bayesian | a=1 | b=1 | critical_value=0.05,41,0.003845160739729181,0.0010377912918201472,0.002395888747855212,0.003845160739729181,0.004752368412283898,0.005778961707321128,0.0069148824272612175,0.008142345979882342,0.009435435606828104,0.010760270053080924,0.01333556775270229,0.01548733532119258,0.01682992566653633,0.017075017470075473,0.01612391133558407,0.01411320749852419,0.011389697316565169
bayesian | a=1 | b=1 | critical_value=0.05,43,0.00431496041369428,0.0011529421937180233,0.0026843153608120895,0.00431496041369428,0.005330877028332434,0.006474656093440785,0.007731803987704282,0.009078695528488065,0.0104823695409335,0.011901074730291648,0.014581798811654608,0.016684386847269073,0.017798352001167594,0.01765899319327015,0.016241104533060234,0.013785004921837126,0.010736278910581012
bayesian | a=1 | b=1 | critical_value=0.05,45,0.004617282896646202,0.0012213844772321065,0.0028677928483335537,0.004617282896646202,0.005702096728866053,0.006917209770230333,0.008243738798861349,0.009652608737637656,0.011104636044778203,0.012551526446737233,0.01520400646472743,0.017139223904575823,0.017948358581404728,0.017414783258016014,0.015599406449515905,0.012839126453556862,0.009650342778882208
bayesian | a=1 | b=1 | critical_value=0.05,48,0.0024114081624553307,0.0005683480086371674,0.0014355152985098332,0.0024114081624553307,0.0030363039317958486,0.0037510521346636096,0.004547241809481572,0.005409589163767147,0.006315626688286383,0.0072360157827392425,0.008975063966917671,0.010311643119878287,0.010953828638662936,0.010728888992272253,0.009652706284008732,0.007937386157606575,0.005926991492880869
bayesian | a=1 | b=1 | critical_value=0.05,50,0.003084835669067587,0.0007197983462182734,0.00183346956317815,0.003084835669067587,0.003882690710448756,0.004790920672137335,0.005796196168675759,0.006876020669773379,0.007998581109593849,0.00912350065368195,0.01118757951575253,0.012663694184267223,0.01320573345586037,0.012649067937411591,0.011083916430629868,0.008838075333237527,0.006369053503186732
bayesian | a=1 | b=1 | critical_value=0.05,52,0.00345136583597494,0.0007972692261637084,0.002048034362499424,0.00345136583597494,0.004342281817339405,0.0053515860648038005,0.00646153582139905,0.007643771894062348,0.008859457103725769,0.010060537038642537,0.01219642002462279,0.013601619116036797,0.013923767623482556,0.013042473205996883,0.011131022190531874,0.008606677767545402,0.005985675174403402
