,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=1,100,0.009294218166894526,0.0002512416839605459,0.002542437383924673,0.009294218166894526,0.016570080190371133,0.028241503978362722,0.046067562268695655,0.0719990921275875,0.10793495950653006,0.15537858140742952,0.28651123521148114,0.45639871161475776,0.6369132752879398,0.7931229758902963,0.9021096565714251,0.9625847007609519,0.9887959440069723
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=1,200,3.959684226988549e-05,4.7208033543787185e-09,1.652838628064222e-06,3.959684226988549e-05,0.0001579688989012064,0.0005526071471148971,0.00170030529401095,0.004613733500973949,0.011065995680787545,0.023508107682051776,0.07424599384449461,0.1474441937925284,0.18736358200002737,0.1564626242200426,0.08937792851908338,0.03664664253697654,0.011170784222081325
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=1,300,9.341584160778458e-10,3.7999955905620655e-19,5.67015431300019e-13,9.341584160778458e-10,2.2177986296606898e-08,3.779061061616765e-07,4.691340834084607e-06,4.2945162634431234e-05,0.0002927160776735566,0.0014970255618596089,0.016921692803434484,0.06426592202486835,0.08475404866446452,0.041195820567709644,0.008257267011185848,0.000767267973556031,3.3270824273142375e-05
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=1,400,9.036103835563808e-38,0.0,0.0,9.036103835563808e-38,7.680136950429034e-30,2.4410267501678042e-24,6.052193055245084e-20,2.6616044212435764e-16,3.076470291113133e-13,1.1722591481750642e-10,1.027164218366892e-06,0.00034176837055802334,0.005559739693574606,0.004707054424528396,0.00024452892063510286,1.3886108441916356e-06,9.46673633579992e-10
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=1,500,0.0,0.0,0.0,0.0,0.9832719287327412,0.9712055109684166,0.9522274410964595,0.9233442292088041,0.8807063287347012,0.8196162852314336,0.6223200509763719,0.3315494041972882,0.08540935435399427,0.004511524897423314,1.0618977670836662e-05,1.1767191871280022e-10,0.0
bravo_without_replacement | p=0.55 | min_stop=50 | alpha=0.1533438415527344,100,0.009294218166894526,0.0002512416839605459,0.002542437383924673,0.009294218166894526,0.016570080190371133,0.028241503978362722,0.046067562268695655,0.0719990921275875,0.10793495950653006,0.15537858140742952,0.28651123521148114,0.45639871161475776,0.6369132752879398,0.7931229758902963,0.9021096565714251,0.9625847007609519,0.9887959440069723
bravo_without_replacement | p=0.55 | min_stop=50 | alpha=0.1533438415527344,200,0.0241285214733725,7.546770298683075e-05,0.0035650529175973705,0.0241285214733725,0.0522035595393825,0.10042620190355021,0.1724990524822957,0.26575070549095453,0.36906015392539043,0.46468857635011707,0.5643735533712215,0.5066478144302197,0.3576963962451855,0.20644594135011168,0.09787292546418533,0.037414978336455386,0.011204053641000685
bravo_without_replacement | p=0.55 | min_stop=50 | alpha=0.1533438415527344,300,0.011099095167489975,3.249233889202601e-07,0.00043986910733561903,0.011099095167489975,0.03619001623626054,0.08980901583079923,0.17150452023334462,0.25506025076661965,0.2995382922028116,0.2824548035978409,0.1407755939848362,0.03674504423229763,0.005389099643139411,0.0004310814738622741,1.7417964235098412e-05,3.2090259329129215e-07,2.352027413920089e-09
bravo_without_replacement | p=0.55 | min_stop=50 | alpha=0.1533438415527344,400,0.0028753810318225778,2.6900301779067958e-14,2.914682468907908e-06,0.0028753810318225778,0.025883459214619434,0.11112622069988791,0.2418146601632958,0.28640595577941186,0.20288871034688968,0.09585789516942131,0.008339018811120348,0.00020842972144807025,1.2288237356785702e-06,1.285729990869059e-09,1.5473618982495618e-13,1.0161528950512968e-18,7.730885385484177e-26
bravo_without_replacement | p=0.55 | min_stop=50 | alpha=0.1533438415527344,500,0.0,0.0,0.0,0.0,0.869152884819366,0.6703970575874001,0.36811420485236857,0.12078399583542697,0.02057788401837863,0.0016201434751917671,5.98621341112279e-07,1.2774029715861597e-12,6.797187185598328e-23,0.0,0.0,0.0,0.0
