,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
truncated_bayesian | a=1 | b=1 | critical_value=0.06446248046875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | critical_value=0.06446248046875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | critical_value=0.06446248046875,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | critical_value=0.06446248046875,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | critical_value=0.06446248046875,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | critical_value=0.06446248046875,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | critical_value=0.06446248046875,6,0.01560156718984443,0.00828854701819194,0.012210720670098771,0.01560156718984443,0.01757093295581284,0.019743239257881746,0.022134882354510374,0.024763232588660943,0.02764667222652454,0.030804634017328254,0.03802734387625223,0.04660934452073396,0.05674801500390257,0.0686614919007948,0.08259007628161938,0.09879768683420574,0.11757335913563738
truncated_bayesian | a=1 | b=1 | critical_value=0.06446248046875,7,0.01560156718984443,0.00828854701819194,0.012210720670098771,0.01560156718984443,0.01757093295581284,0.019743239257881746,0.022134882354510374,0.024763232588660943,0.02764667222652454,0.030804634017328254,0.03802734387625223,0.04660934452073396,0.05674801500390257,0.0686614919007948,0.08259007628161938,0.09879768683420574,0.11757335913563738
truncated_bayesian | a=1 | b=1 | critical_value=0.06446248046875,8,0.01560156718984443,0.00828854701819194,0.012210720670098771,0.01560156718984443,0.01757093295581284,0.019743239257881746,0.022134882354510374,0.024763232588660943,0.02764667222652454,0.030804634017328254,0.03802734387625223,0.04660934452073396,0.05674801500390257,0.0686614919007948,0.08259007628161938,0.09879768683420574,0.11757335913563738
truncated_bayesian | a=1 | b=1 | critical_value=0.06446248046875,9,0.01560156718984443,0.00828854701819194,0.012210720670098771,0.01560156718984443,0.01757093295581284,0.019743239257881746,0.022134882354510374,0.024763232588660943,0.02764667222652454,0.030804634017328254,0.03802734387625223,0.04660934452073396,0.05674801500390257,0.0686614919007948,0.08259007628161938,0.09879768683420574,0.11757335913563738
truncated_bayesian | a=1 | b=1 | critical_value=0.06446248046875,10,0.021445127684614613,0.010776859755834348,0.016418195646826658,0.021445127684614613,0.02441582411800107,0.027729973455123208,0.031418887575382755,0.03551577212074451,0.040055729631057545,0.04507574578794217,0.0567130919152286,0.07075952836774982,0.08757223770502609,0.10752880086643007,0.13101964873801275,0.15843749292033715,0.19016312414610176
truncated_bayesian | a=1 | b=1 | critical_value=0.06446248046875,11,0.021445127684614613,0.010776859755834348,0.016418195646826658,0.021445127684614613,0.02441582411800107,0.027729973455123208,0.031418887575382755,0.03551577212074451,0.040055729631057545,0.04507574578794217,0.0567130919152286,0.07075952836774982,0.08757223770502609,0.10752880086643007,0.13101964873801275,0.15843749292033715,0.19016312414610176
truncated_bayesian | a=1 | b=1 | critical_value=0.06446248046875,12,0.021445127684614613,0.010776859755834348,0.016418195646826658,0.021445127684614613,0.02441582411800107,0.027729973455123208,0.031418887575382755,0.03551577212074451,0.040055729631057545,0.04507574578794217,0.0567130919152286,0.07075952836774982,0.08757223770502609,0.10752880086643007,0.13101964873801275,0.15843749292033715,0.19016312414610176
truncated_bayesian | a=1 | b=1 | critical_value=0.06446248046875,16,0.02618968959766371,0.01257625015974076,0.019691982234207657,0.02618968959766371,0.030082680254539865,0.03446416847722219,0.03938197669518796,0.044886641324024715,0.05103126962324833,0.057871338009745234,0.07386987313976083,0.09336144709589411,0.11683802433519277,0.14478369354374293,0.17764754777999273,0.2158096645774038,0.2595401464446566
truncated_bayesian | a=1 | b=1 | critical_value=0.06446248046875,15,0.02618968959766371,0.01257625015974076,0.019691982234207657,0.02618968959766371,0.030082680254539865,0.03446416847722219,0.03938197669518796,0.044886641324024715,0.05103126962324833,0.057871338009745234,0.07386987313976083,0.09336144709589411,0.11683802433519277,0.14478369354374293,0.17764754777999273,0.2158096645774038,0.2595401464446566
