,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
max_sprt | alpha=0.09465625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_sprt | alpha=0.09465625,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_sprt | alpha=0.09465625,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_sprt | alpha=0.09465625,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_sprt | alpha=0.09465625,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_sprt | alpha=0.09465625,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_sprt | alpha=0.09465625,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_sprt | alpha=0.09465625,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_sprt | alpha=0.09465625,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_sprt | alpha=0.09465625,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_sprt | alpha=0.09465625,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_sprt | alpha=0.09465625,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_sprt | alpha=0.09465625,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_sprt | alpha=0.09465625,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_sprt | alpha=0.09465625,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_sprt | alpha=0.09465625,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_sprt | alpha=0.09465625,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_sprt | alpha=0.09465625,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_sprt | alpha=0.09465625,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_sprt | alpha=0.09465625,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_sprt | alpha=0.09465625,20,0.018721740671977495,0.005570111944891988,0.01181975905163695,0.018721740671977495,0.023287003774068428,0.02874789529238511,0.03522970609167046,0.042864855055879184,0.05179117233441397,0.06214970344103602,0.08772702852655907,0.12067508311568921,0.16190260160632247,0.21200329950330823,0.2711015329626547,0.3387091884757451,0.4136193695522269
max_sprt | alpha=0.09465625,21,0.018721740671977495,0.005570111944891988,0.01181975905163695,0.018721740671977495,0.023287003774068428,0.02874789529238511,0.03522970609167046,0.042864855055879184,0.05179117233441397,0.06214970344103602,0.08772702852655907,0.12067508311568921,0.16190260160632247,0.21200329950330823,0.2711015329626547,0.3387091884757451,0.4136193695522269
max_sprt | alpha=0.09465625,22,0.018721740671977495,0.005570111944891988,0.01181975905163695,0.018721740671977495,0.023287003774068428,0.02874789529238511,0.03522970609167046,0.042864855055879184,0.05179117233441397,0.06214970344103602,0.08772702852655907,0.12067508311568921,0.16190260160632247,0.21200329950330823,0.2711015329626547,0.3387091884757451,0.4136193695522269
max_sprt | alpha=0.09465625,23,0.018721740671977495,0.005570111944891988,0.01181975905163695,0.018721740671977495,0.023287003774068428,0.02874789529238511,0.03522970609167046,0.042864855055879184,0.05179117233441397,0.06214970344103602,0.08772702852655907,0.12067508311568921,0.16190260160632247,0.21200329950330823,0.2711015329626547,0.3387091884757451,0.4136193695522269
max_sprt | alpha=0.09465625,24,0.018721740671977495,0.005570111944891988,0.01181975905163695,0.018721740671977495,0.023287003774068428,0.02874789529238511,0.03522970609167046,0.042864855055879184,0.05179117233441397,0.06214970344103602,0.08772702852655907,0.12067508311568921,0.16190260160632247,0.21200329950330823,0.2711015329626547,0.3387091884757451,0.4136193695522269
max_sprt | alpha=0.09465625,25,0.018721740671977495,0.005570111944891988,0.01181975905163695,0.018721740671977495,0.023287003774068428,0.02874789529238511,0.03522970609167046,0.042864855055879184,0.05179117233441397,0.06214970344103602,0.08772702852655907,0.12067508311568921,0.16190260160632247,0.21200329950330823,0.2711015329626547,0.3387091884757451,0.4136193695522269
