,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
truncated_bayesian | a=1 | b=1 | critical_value=0.05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | critical_value=0.05,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | critical_value=0.05,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | critical_value=0.05,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | critical_value=0.05,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | critical_value=0.05,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | critical_value=0.05,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | critical_value=0.05,7,0.007796100314797184,0.003727109295552789,0.005857333889579098,0.007796100314797184,0.00895600685180214,0.010260794947512288,0.011725241863595947,0.01336530684242917,0.015198200641637565,0.01724245774393979,0.022046270804383167,0.02795441375398032,0.03517082298720958,0.043928515030386424,0.054492591855212935,0.06716344650306119,0.08228017548475562
truncated_bayesian | a=1 | b=1 | critical_value=0.05,8,0.007796100314797184,0.003727109295552789,0.005857333889579098,0.007796100314797184,0.00895600685180214,0.010260794947512288,0.011725241863595947,0.01336530684242917,0.015198200641637565,0.01724245774393979,0.022046270804383167,0.02795441375398032,0.03517082298720958,0.043928515030386424,0.054492591855212935,0.06716344650306119,0.08228017548475562
truncated_bayesian | a=1 | b=1 | critical_value=0.05,9,0.007796100314797184,0.003727109295552789,0.005857333889579098,0.007796100314797184,0.00895600685180214,0.010260794947512288,0.011725241863595947,0.01336530684242917,0.015198200641637565,0.01724245774393979,0.022046270804383167,0.02795441375398032,0.03517082298720958,0.043928515030386424,0.054492591855212935,0.06716344650306119,0.08228017548475562
truncated_bayesian | a=1 | b=1 | critical_value=0.05,10,0.007796100314797184,0.003727109295552789,0.005857333889579098,0.007796100314797184,0.00895600685180214,0.010260794947512288,0.011725241863595947,0.01336530684242917,0.015198200641637565,0.01724245774393979,0.022046270804383167,0.02795441375398032,0.03517082298720958,0.043928515030386424,0.054492591855212935,0.06716344650306119,0.08228017548475562
truncated_bayesian | a=1 | b=1 | critical_value=0.05,11,0.011202114212124274,0.0050321658109559325,0.008211456150081653,0.011202114212124274,0.013025599550282319,0.01510253603068151,0.01746184015130783,0.02013488616045115,0.023155607039002178,0.026560584226530997,0.0346833106484937,0.04485108142151959,0.057456931415614476,0.07293763750612257,0.0917697887924939,0.11446236979162355,0.14154486234356597
truncated_bayesian | a=1 | b=1 | critical_value=0.05,12,0.011202114212124274,0.0050321658109559325,0.008211456150081653,0.011202114212124274,0.013025599550282319,0.01510253603068151,0.01746184015130783,0.02013488616045115,0.023155607039002178,0.026560584226530997,0.0346833106484937,0.04485108142151959,0.057456931415614476,0.07293763750612257,0.0917697887924939,0.11446236979162355,0.14154486234356597
truncated_bayesian | a=1 | b=1 | critical_value=0.05,13,0.011202114212124274,0.0050321658109559325,0.008211456150081653,0.011202114212124274,0.013025599550282319,0.01510253603068151,0.01746184015130783,0.02013488616045115,0.023155607039002178,0.026560584226530997,0.0346833106484937,0.04485108142151959,0.057456931415614476,0.07293763750612257,0.0917697887924939,0.11446236979162355,0.14154486234356597
truncated_bayesian | a=1 | b=1 | critical_value=0.05,14,0.014179986342883736,0.0060483476489701146,0.01018384085117105,0.014179986342883736,0.016653631153067092,0.01949861801550257,0.022760323408716403,0.02648796848205224,0.030734670621247885,0.03555744342927715,0.047178296999806905,0.06188035196522629,0.08024340439266664,0.1028818315133377,0.13042088165576152,0.16346320933331351,0.20254448090766186
truncated_bayesian | a=1 | b=1 | critical_value=0.05,15,0.014179986342883736,0.0060483476489701146,0.01018384085117105,0.014179986342883736,0.016653631153067092,0.01949861801550257,0.022760323408716403,0.02648796848205224,0.030734670621247885,0.03555744342927715,0.047178296999806905,0.06188035196522629,0.08024340439266664,0.1028818315133377,0.13042088165576152,0.16346320933331351,0.20254448090766186
truncated_bayesian | a=1 | b=1 | critical_value=0.05,16,0.014179986342883736,0.0060483476489701146,0.01018384085117105,0.014179986342883736,0.016653631153067092,0.01949861801550257,0.022760323408716403,0.02648796848205224,0.030734670621247885,0.03555744342927715,0.047178296999806905,0.06188035196522629,0.08024340439266664,0.1028818315133377,0.13042088165576152,0.16346320933331351,0.20254448090766186
truncated_bayesian | a=1 | b=1 | critical_value=0.05,17,0.01651763125901669,0.006758735482846895,0.011667574352728626,0.01651763125901669,0.019557714762612047,0.023082491544301035,0.02715448242219561,0.03184147635369056,0.03721645377389772,0.043357390417187794,0.05827184989144467,0.07729168899002767,0.10116394593807007,0.13063713904573046,0.16640715213150525,0.2090471741200161,0.25892289051977585
truncated_bayesian | a=1 | b=1 | critical_value=0.05,18,0.01651763125901669,0.006758735482846895,0.011667574352728626,0.01651763125901669,0.019557714762612047,0.023082491544301035,0.02715448242219561,0.03184147635369056,0.03721645377389772,0.043357390417187794,0.05827184989144467,0.07729168899002767,0.10116394593807007,0.13063713904573046,0.16640715213150525,0.2090471741200161,0.25892289051977585
truncated_bayesian | a=1 | b=1 | critical_value=0.05,19,0.01651763125901669,0.006758735482846895,0.011667574352728626,0.01651763125901669,0.019557714762612047,0.023082491544301035,0.02715448242219561,0.03184147635369056,0.03721645377389772,0.043357390417187794,0.05827184989144467,0.07729168899002767,0.10116394593807007,0.13063713904573046,0.16640715213150525,0.2090471741200161,0.25892289051977585
truncated_bayesian | a=1 | b=1 | critical_value=0.05,20,0.018302277908064535,0.007241671815668401,0.012753025213382377,0.018302277908064535,0.021818469471472795,0.025924010636138528,0.030698659323480832,0.03622892369784094,0.042607793905657255,0.04993425858748839,0.06785125040481174,0.09085676541079804,0.11984537307895994,0.15565920754368634,0.1989950842995567,0.2502916084179549,0.3096034577066968
truncated_bayesian | a=1 | b=1 | critical_value=0.05,21,0.018302277908064535,0.007241671815668401,0.012753025213382377,0.018302277908064535,0.021818469471472795,0.025924010636138528,0.030698659323480832,0.03622892369784094,0.042607793905657255,0.04993425858748839,0.06785125040481174,0.09085676541079804,0.11984537307895994,0.15565920754368634,0.1989950842995567,0.2502916084179549,0.3096034577066968
truncated_bayesian | a=1 | b=1 | critical_value=0.05,22,0.018302277908064535,0.007241671815668401,0.012753025213382377,0.018302277908064535,0.021818469471472795,0.025924010636138528,0.030698659323480832,0.03622892369784094,0.042607793905657255,0.04993425858748839,0.06785125040481174,0.09085676541079804,0.11984537307895994,0.15565920754368634,0.1989950842995567,0.2502916084179549,0.3096034577066968
truncated_bayesian | a=1 | b=1 | critical_value=0.05,23,0.01965502445061793,0.0075676164139056356,0.013541419925613429,0.01965502445061793,0.02356587355399133,0.02816092210253262,0.03353696875200421,0.039799137376615015,0.04706037222685531,0.05544059446584953,0.0760647478947967,0.10271257329517704,0.1364098536890307,0.17805845644563312,0.2282980113380826,0.28734710344735315,0.35484135284868507
