,0.005,0.008717948717948718,0.012435897435897436,0.016153846153846154,0.01987179487179487,0.02358974358974359,0.027307692307692307,0.031025641025641027,0.034743589743589744,0.03846153846153846,0.04217948717948718,0.0458974358974359,0.04961538461538461,0.05333333333333333,0.05705128205128205,0.06076923076923076,0.06448717948717948,0.06820512820512821,0.07192307692307692,0.07564102564102565,0.07935897435897436,0.08307692307692308,0.0867948717948718,0.09051282051282052,0.09423076923076923,0.09794871794871796,0.10166666666666667,0.10538461538461538,0.10910256410256411,0.11282051282051282,0.11653846153846154,0.12025641025641026,0.12397435897435898,0.1276923076923077,0.13141025641025642,0.13512820512820514,0.13884615384615384,0.14256410256410257,0.1462820512820513,0.15
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015158143859206595,0.015158143859206595,0.015158143859206595,0.015158143859206595,0.015158143859206595,0.015158143859206595
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007487018424386214,0.007487018424386214,0.007487018424386214,0.007487018424386214,0.007487018424386214,0.007487018424386214,0.007487018424386214,0.007487018424386214,0.007487018424386214,0.007487018424386214,0.015158143859206595,0.015158143859206595,0.015158143859206595,0.015158143859206595,0.015158143859206595,0.015158143859206595
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036903559373749465,0.0036903559373749465,0.0036903559373749465,0.0036903559373749465,0.0036903559373749465,0.0036903559373749465,0.0036903559373749465,0.007487018424386214,0.007487018424386214,0.007487018424386214,0.007487018424386214,0.007487018424386214,0.007487018424386214,0.007487018424386214,0.007487018424386214,0.007487018424386214,0.007487018424386214,0.015158143859206595,0.015158143859206595,0.015158143859206595,0.015158143859206595,0.015158143859206595,0.015158143859206595
