,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=1 | b=1 | critical_value=0.003173828125993652,8,0.0038953196109058684,0.0016757632407604002,0.00280938670396804,0.0038953196109058684,0.004564489432225388,0.005332163330574533,0.006210517880917979,0.007212959051458073,0.008354219566147817,0.009650461939543204,0.012780350922625007,0.01676481553363395,0.021796548259760722,0.028103171879241513,0.035952132302753806,0.04565608847145949,0.05757883189881877
bayesian | a=1 | b=1 | critical_value=0.003173828125993652,11,0.00389258731123096,0.0014914931604607347,0.0026904254405743485,0.00389258731123096,0.004650963083977349,0.0055334183807648225,0.0065561123288135825,0.007736662077739406,0.009094178739845273,0.010649287408675667,0.014442331250412036,0.019310477334330597,0.0254698382038913,0.033153282829412746,0.042602510785463954,0.05405591232978556,0.06773107069578327
bayesian | a=1 | b=1 | critical_value=0.003173828125993652,15,0.0015785131056701152,0.0004846631255766191,0.0010036018861884874,0.0015785131056701152,0.001961705754052377,0.0024237144523497926,0.0029775476119407573,0.003637707469103492,0.00442023495924284,0.005342727491339233,0.007685639511791703,0.010836612369188729,0.014984529624461876,0.020327933777780104,0.027060204262961546,0.03534769153972205,0.04529974085218674
bayesian | a=1 | b=1 | critical_value=0.003173828125993652,18,0.0014101391486579374,0.0003855546422655204,0.000859131711020779,0.0014101391486579374,0.0017869673758994775,0.002248621403388932,0.0028101796205606045,0.003488477666432798,0.00430210943137833,0.0052713728407456336,0.007765693398107303,0.011161130413954211,0.01565719607747133,0.02144401538833289,0.028674094914409167,0.037424594549641484,0.04765105870651699
bayesian | a=1 | b=1 | critical_value=0.003173828125993652,21,0.0011425801609504002,0.0002781710234340753,0.0006670490081876581,0.0011425801609504002,0.0014764385985349966,0.001892221512734155,0.002405661978326711,0.003034403796077881,0.0037979617124914884,0.004717598219124494,0.007117426978350044,0.010427260754475608,0.014840069533138553,0.020519770134658798,0.02756151145531659,0.035942443190001956,0.04546760744524432
bayesian | a=1 | b=1 | critical_value=0.003173828125993652,24,0.0008997498528407419,0.00019503711702229548,0.0005033324183236016,0.0008997498528407419,0.001185576644461697,0.0015475612005966788,0.0020015192217284514,0.002565308094469451,0.003258758876644998,0.0041034973739266,0.006340271341682566,0.009468456546637366,0.013671257143951177,0.01908498768452199,0.025749601374536964,0.033551507127473464,0.04216808343888363
bayesian | a=1 | b=1 | critical_value=0.003173828125993652,26,0.00140445335822,0.0003012960316825851,0.0007843189369943854,0.00140445335822,0.0018499714604775037,0.0024120346310791156,0.003113472482086345,0.003979436156784267,0.0050370380043632075,0.006314784932774481,0.009646644662389573,0.014193950253186772,0.020119282012433053,0.027467113725900712,0.03609405550966313,0.04560475663975444,0.05531358787741938
bayesian | a=1 | b=1 | critical_value=0.003173828125993652,29,0.0009157685058937849,0.00017490391026143357,0.0004900246747825393,0.0009157685058937849,0.001230068492521397,0.0016334867465433776,0.0021450236119061666,0.002785830751916624,0.0035788914843904993,0.004548493230800926,0.0071161257862547645,0.010673318085974647,0.015348814972549826,0.021155473740379738,0.027924903154413965,0.03525321728986672,0.042480598057469274
bayesian | a=1 | b=1 | critical_value=0.003173828125993652,32,0.0006675783836985986,0.00011350441758161405,0.00034227101391613696,0.0006675783836985986,0.0009144012963987188,0.0012367892967287228,0.0016522340741058573,0.002180441658513192,0.0028430348331744287,0.003663029138375226,0.005869226187010377,0.008973676147415385,0.013092291362253752,0.018218531469082092,0.024156260770796866,0.03046977094850544,0.036477871588238835
bayesian | a=1 | b=1 | critical_value=0.003173828125993652,34,0.001002353313011456,0.000168654132494854,0.0005130181608111532,0.001002353313011456,0.0013724878577862248,0.0018542590669903972,0.0024722818515128097,0.0032536379606226433,0.004227162895716534,0.005422369217053443,0.008589995201332001,0.012940025425549319,0.018533391241664886,0.0252209603625176,0.032569491153300524,0.03983539111940795,0.04602154213938249
bayesian | a=1 | b=1 | critical_value=0.003173828125993652,37,0.0006365098570049166,9.533125660469999e-05,0.00031213137559272847,0.0006365098570049166,0.0008887723820935412,0.0012230134358858673,0.0016589139938617272,0.002218454456476694,0.0029253566608844865,0.003804190237205203,0.006172160596432124,0.009478025064163462,0.013772416019229742,0.0189220044577378,0.024544946376686673,0.029994957376919387,0.034427192102634355
bayesian | a=1 | b=1 | critical_value=0.003173828125993652,39,0.000916592437958453,0.00013584970255054853,0.0004486920245747582,0.000916592437958453,0.00127942962862776,0.0017585768489561597,0.002380710658262135,0.0031749155284578148,0.004171600815770315,0.005400922202308599,0.00866373040602271,0.013107968673505329,0.01869811176156478,0.025122198282229172,0.03173785339152507,0.03760729868173967,0.04165283710966957
bayesian | a=1 | b=1 | critical_value=0.003173828125993652,42,0.0005672761746416817,7.483215879920227e-05,0.000266055204648541,0.0005672761746416817,0.0008074937753897122,0.00113049625851334,0.0015569875991798751,0.0021099456858132636,0.0028138117535972894,0.003693241061221855,0.006067678670409518,0.009358283296561676,0.013543587165514197,0.018371488970614004,0.023313529483247948,0.027601094791493933,0.030370563570284503
bayesian | a=1 | b=1 | critical_value=0.003173828125993652,45,0.0004020595465411174,4.720241937607752e-05,0.0001806597614672404,0.0004020595465411174,0.0005836394445652348,0.0008322702116775786,0.0011661531100197672,0.0016058551882535384,0.002173637619157716,0.0028923489777738782,0.004866868400270234,0.0076519346482316775,0.011235376136104216,0.015386912228104996,0.019613724228758712,0.02320073847213888,0.025361836074987817
bayesian | a=1 | b=1 | critical_value=0.003173828125993652,47,0.0005938002159421191,6.898289256055277e-05,0.00026634401640033564,0.0005938002159421191,0.0008616930656221997,0.0012273807300969637,0.001716426898964676,0.0023570925965747187,0.003179074712572579,0.004211594696338108,0.0070065920667928975,0.010853637679351298,0.015644306058227236,0.020951490539015405,0.02600982456054411,0.029831372793150648,0.03146683574080846
bayesian | a=1 | b=1 | critical_value=0.003173828125993652,50,0.00037240921117435576,3.849982799700166e-05,0.0001600300572444783,0.00037240921117435576,0.0005511236704346192,0.0007995981339872956,0.0011376238361087408,0.0015875224350677224,0.002173229635701823,0.0029188147648194027,0.004973447755749045,0.00785378150058221,0.011485272291635951,0.015529361801861822,0.01936507507460361,0.02219085800609741,0.023254075107488375
bayesian | a=1 | b=1 | critical_value=0.003173828125993652,52,0.0005327168920909878,5.449397934554458e-05,0.0002285098181557998,0.0005327168920909878,0.0007881061567934822,0.0011421303659584117,0.0016218037199074989,0.002256942923630397,0.0030785759394719764,0.00411654568241048,0.006934960193495064,0.010789696452003242,0.015489303840959702,0.020480134979702275,0.024871628769635168,0.027633950194286182,0.02794191489094938
bayesian | a=1 | b=1 | critical_value=0.003173828125993652,54,0.0006576513712726514,6.65670958444325e-05,0.00028159897243721564,0.0006576513712726514,0.0009726207439277974,0.0014079347828015942,0.0019953565664531394,0.002769130414684349,0.003763705388024038,0.005010488404338141,0.008345436864188203,0.012792506510181387,0.018027483725218826,0.023308828257763238,0.027567196946093723,0.029696761004237862,0.028973649500213985
bayesian | a=1 | b=1 | critical_value=0.003173828125993652,57,0.00038314982049165736,3.4507641934707695e-05,0.00015716767232593767,0.00038314982049165736,0.0005778848306970255,0.0008520871550158158,0.0012285981590418155,0.0017326420399292096,0.002390276986183762,0.0032260608190366052,0.005503510357398101,0.008600104100643255,0.01229606893544244,0.01605106347659842,0.019068398136953445,0.020523019152263955,0.01989151417851716
