,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
clip     | alpha=0.05,8,0.0039007830275351323,0.001678636587061501,0.0028136557792859842,0.0039007830275351323,0.004570640081980734,0.005339066151310507,0.006218241451117036,0.0072215755237654295,0.008363804561943178,0.009661094400353846,0.012793327385522435,0.016780485674798527,0.021815277488282367,0.028125333145188936,0.03597809526272468,0.04568620559622113,0.057613421071086406
clip     | alpha=0.05,12,0.001948830327620958,0.0006723086825827326,0.0012932763484102899,0.001948830327620958,0.0023749193321547474,0.0028807391040790043,0.003478577615080565,0.004182155930472227,0.005006720736349955,0.005969130093998598,0.008383413288561702,0.011594608311436761,0.015801152499161957,0.021229463965741102,0.028130380151058086,0.0367717807074548,0.04742600522770014
clip     | alpha=0.05,15,0.001826205186022141,0.000561196292615851,0.0011614557930950467,0.001826205186022141,0.002269183129019795,0.0028031996734344438,0.0034432666446371323,0.004206117474721352,0.005110258521894852,0.006175989095687792,0.008882216085491125,0.012521025506415758,0.017310160144379524,0.023478418747459286,0.031248550449665846,0.040812033604571196,0.05229451357095546
clip     | alpha=0.05,18,0.0015058648264895565,0.00041219843462150216,0.0009178449508338176,0.0015058648264895565,0.0019078913221176445,0.0024003241956524995,0.0029992148137414454,0.003722481701718685,0.004589910875353571,0.005623097382170994,0.008281297933652405,0.011898788697946425,0.016687614623122723,0.022849711724214364,0.030546874988190306,0.03986064579114944,0.05074314273749368
clip     | alpha=0.05,21,0.0011924363326029622,0.00029073362622181767,0.0006965353569441166,0.0011924363326029622,0.0015404692795165796,0.0019738014117505667,0.002508790347678733,0.003163775539004062,0.0039590358634963175,0.004916660499264068,0.007414878290044929,0.010859168304362201,0.01544970600824478,0.02135632884711934,0.028677300237787213,0.037388227284377525,0.04728595596708782
clip     | alpha=0.05,24,0.0009297548654248496,0.00020190767235115877,0.000520469719332844,0.0009297548654248496,0.0012247262611023617,0.0015981809459306004,0.002066390073758445,0.0026477192605795117,0.0033625572020519923,0.004233130232412171,0.006537466088334921,0.00975871421185992,0.014084785057481116,0.01965521196995567,0.026510356514822708,0.0345327473662804,0.04339021764264783
clip     | alpha=0.05,27,0.0007209269361500692,0.0001394390728179391,0.0003867512338371964,0.0007209269361500692,0.0009683159453384173,0.001286894277272107,0.0016926098773992323,0.002203620848405871,0.002840210167720769,0.003624560239259704,0.005732184599416994,0.008721603750024239,0.012769966785703529,0.01799035014872692,0.02437273109918966,0.03172039573739125,0.03959695777952818
clip     | alpha=0.05,29,0.0011176544398609591,0.00021397257740567562,0.0005985831965122946,0.0011176544398609591,0.0015006251644932025,0.001991993987166811,0.0026148210432971647,0.0033947654333528663,0.004359694659836384,0.0055390421111939855,0.008660642548059646,0.012982878349392225,0.01866104030579405,0.025709690425737338,0.033923614942672056,0.042812337911540384,0.05157563592327948
clip     | alpha=0.05,32,0.0007270768218228434,0.00012397056070574203,0.0003731669404159973,0.0007270768218228434,0.0009954136544528054,0.0013457405660425817,0.0017969903876337886,0.002370481044733401,0.00308959071271021,0.003979188287045627,0.006371333072360094,0.009735237528587019,0.0141954287210495,0.019743860752531137,0.026167557190218838,0.03299488846491732,0.03948946625130907
clip     | alpha=0.05,35,0.0005303749437400153,8.053664145958692e-05,0.0002608591940977227,0.0005303749437400153,0.0007404017612413729,0.0010194584052064131,0.0013847984999886388,0.0018561039392422673,0.002455199600691376,0.0032055091597753896,0.0052560105767371825,0.008185972196683784,0.012109080027118002,0.017002723738070172,0.022634765402988758,0.028515174054955912,0.033905386959927765
clip     | alpha=0.05,37,0.0007973657500962005,0.00011984310244332311,0.00039151929659900355,0.0007973657500962005,0.0011127112592514523,0.0015302976139288942,0.002074598151598615,0.0027729260347421855,0.0036547360229652157,0.004750509871219413,0.007701045426093993,0.011816991014186597,0.017159969360150545,0.023563020145338558,0.03055087426029237,0.03732062814824346,0.04282378198379048
clip     | alpha=0.05,40,0.0005078865816971664,6.797876231641733e-05,0.00023897642113052437,0.0005078865816971664,0.0007226968389725876,0.0010122714285167738,0.0013960164964940667,0.0018959303816485297,0.002536077193287221,0.0033416842402000943,0.005547554900460213,0.0086767874717872,0.012782293723973284,0.017719328177550585,0.023076259583085748,0.02816469728453523,0.032106699443000396
clip     | alpha=0.05,42,0.0007332456466761852,9.713915204774175e-05,0.0003444356853385843,0.0007332456466761852,0.0010429900440180097,0.0014591937363737327,0.0020083897075187152,0.002719998649086995,0.003625284455366946,0.004755749288876909,0.007805571777322721,0.012028288519264792,0.017394829552540632,0.023581024261432448,0.029909696002843388,0.03539743975503244,0.03894031794244159
clip     | alpha=0.05,45,0.00045560477697370605,5.374807489345081e-05,0.00020508413313927263,0.00045560477697370605,0.0006608255278330431,0.0009416079156275527,0.0013183886057271765,0.0018142379318358054,0.002454100276693069,0.0032635476020666607,0.00548536853835388,0.008616033883256886,0.012640529795834524,0.01729943843517607,0.02203971087499459,0.026060211534446327,0.028481082777746768
clip     | alpha=0.05,47,0.000648913619367168,7.576928321411928e-05,0.00029160764170532553,0.000648913619367168,0.0009408653580588508,0.0013390702383544925,0.0018711930875741703,0.002567784347388656,0.0034609077941045504,0.004582067940783483,0.007614234980079933,0.011783334439712648,0.016970333548285175,0.0227121404642226,0.02818117527555591,0.032310689716710486,0.0340765423415646
