,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
truncated_bayesian | a=1 | b=1 | critical_value=0.0628145477294922,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | critical_value=0.0628145477294922,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | critical_value=0.0628145477294922,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | critical_value=0.0628145477294922,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | critical_value=0.0628145477294922,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | critical_value=0.0628145477294922,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | critical_value=0.0628145477294922,6,0.015625,0.008303765625000003,0.012230590464,0.015625,0.017596287801,0.019770609664000006,0.02216436112900001,0.02479491129600001,0.027680640625000016,0.030840979456000017,0.03806869254399999,0.046655999999999996,0.056800235584000006,0.06871947673600001,0.08265395001600002,0.09886748262400005,0.11764899999999995
truncated_bayesian | a=1 | b=1 | critical_value=0.0628145477294922,7,0.015625,0.008303765625000003,0.012230590464,0.015625,0.017596287801,0.019770609664000006,0.02216436112900001,0.02479491129600001,0.027680640625000016,0.030840979456000017,0.03806869254399999,0.046655999999999996,0.056800235584000006,0.06871947673600001,0.08265395001600002,0.09886748262400005,0.11764899999999995
truncated_bayesian | a=1 | b=1 | critical_value=0.0628145477294922,8,0.015625,0.008303765625000003,0.012230590464,0.015625,0.017596287801,0.019770609664000006,0.02216436112900001,0.02479491129600001,0.027680640625000016,0.030840979456000017,0.03806869254399999,0.046655999999999996,0.056800235584000006,0.06871947673600001,0.08265395001600002,0.09886748262400005,0.11764899999999995
truncated_bayesian | a=1 | b=1 | critical_value=0.0628145477294922,9,0.015625,0.008303765625000003,0.012230590464,0.015625,0.017596287801,0.019770609664000006,0.02216436112900001,0.02479491129600001,0.027680640625000016,0.030840979456000017,0.03806869254399999,0.046655999999999996,0.056800235584000006,0.06871947673600001,0.08265395001600002,0.09886748262400005,0.11764899999999995
truncated_bayesian | a=1 | b=1 | critical_value=0.0628145477294922,10,0.021484375,0.010800811745507816,0.016450719501055422,0.021484375,0.024458733409885927,0.02777673860887086,0.03146969445788203,0.035570795613984844,0.040115130401757834,0.04513966679910256,0.0567863925679052,0.07084247039999998,0.08766479290948091,0.10763057751648111,0.1311298172441519,0.15855471519314485,0.1902854925999999
truncated_bayesian | a=1 | b=1 | critical_value=0.0628145477294922,11,0.021484375,0.010800811745507816,0.016450719501055422,0.021484375,0.024458733409885927,0.02777673860887086,0.03146969445788203,0.035570795613984844,0.040115130401757834,0.04513966679910256,0.0567863925679052,0.07084247039999998,0.08766479290948091,0.10763057751648111,0.1311298172441519,0.15855471519314485,0.1902854925999999
truncated_bayesian | a=1 | b=1 | critical_value=0.0628145477294922,12,0.021484375,0.010800811745507816,0.016450719501055422,0.021484375,0.024458733409885927,0.02777673860887086,0.03146969445788203,0.035570795613984844,0.040115130401757834,0.04513966679910256,0.0567863925679052,0.07084247039999998,0.08766479290948091,0.10763057751648111,0.1311298172441519,0.15855471519314485,0.1902854925999999
truncated_bayesian | a=1 | b=1 | critical_value=0.0628145477294922,13,0.021484375,0.010800811745507816,0.016450719501055422,0.021484375,0.024458733409885927,0.02777673860887086,0.03146969445788203,0.035570795613984844,0.040115130401757834,0.04513966679910256,0.0567863925679052,0.07084247039999998,0.08766479290948091,0.10763057751648111,0.1311298172441519,0.15855471519314485,0.1902854925999999
truncated_bayesian | a=1 | b=1 | critical_value=0.0628145477294922,16,0.02386474609375,0.011614279142147122,0.018028207786430616,0.02386474609375,0.027358071627684808,0.03128900303835371,0.035701939043944156,0.040644269020243866,0.046166335993836474,0.05232135066973896,0.06675648329959044,0.08442559217663997,0.10583383680860092,0.13149930666749746,0.1619297428575726,0.19759127308840205,0.2388684106755099
truncated_bayesian | a=1 | b=1 | critical_value=0.0628145477294922,15,0.02386474609375,0.011614279142147122,0.018028207786430616,0.02386474609375,0.027358071627684808,0.03128900303835371,0.035701939043944156,0.040644269020243866,0.046166335993836474,0.05232135066973896,0.06675648329959044,0.08442559217663997,0.10583383680860092,0.13149930666749746,0.1619297428575726,0.19759127308840205,0.2388684106755099
truncated_bayesian | a=1 | b=1 | critical_value=0.0628145477294922,14,0.02386474609375,0.011614279142147122,0.018028207786430616,0.02386474609375,0.027358071627684808,0.03128900303835371,0.035701939043944156,0.040644269020243866,0.046166335993836474,0.05232135066973896,0.06675648329959044,0.08442559217663997,0.10583383680860092,0.13149930666749746,0.1619297428575726,0.19759127308840205,0.2388684106755099
truncated_bayesian | a=1 | b=1 | critical_value=0.0628145477294922,17,0.02593994140625,0.012246155586090485,0.01934633175787756,0.02593994140625,0.029935221109056807,0.03446836099615246,0.039598887416767356,0.04539056739561754,0.05191125748748529,0.05923264377435443,0.07658094321674813,0.09806722586247164,0.12434370588238489,0.15604617211847943,0.19374392423679354,0.23787629617639058,0.28867711314554045
truncated_bayesian | a=1 | b=1 | critical_value=0.0628145477294922,18,0.02593994140625,0.012246155586090485,0.01934633175787756,0.02593994140625,0.029935221109056807,0.03446836099615246,0.039598887416767356,0.04539056739561754,0.05191125748748529,0.05923264377435443,0.07658094321674813,0.09806722586247164,0.12434370588238489,0.15604617211847943,0.19374392423679354,0.23787629617639058,0.28867711314554045
truncated_bayesian | a=1 | b=1 | critical_value=0.0628145477294922,19,0.02593994140625,0.012246155586090485,0.01934633175787756,0.02593994140625,0.029935221109056807,0.03446836099615246,0.039598887416767356,0.04539056739561754,0.05191125748748529,0.05923264377435443,0.07658094321674813,0.09806722586247164,0.12434370588238489,0.15604617211847943,0.19374392423679354,0.23787629617639058,0.28867711314554045
truncated_bayesian | a=1 | b=1 | critical_value=0.0628145477294922,20,0.02758312225341797,0.012691951676902407,0.02034669666904165,0.02758312225341797,0.032015839414516835,0.03708234981212671,0.04285793441047502,0.04942346096954669,0.056865056297156005,0.06527358228953284,0.08537380681399803,0.11051080313107116,0.14147091876760828,0.17897463096374638,0.22359114613097206,0.2756359317370393,0.3350579880363927
truncated_bayesian | a=1 | b=1 | critical_value=0.0628145477294922,21,0.02758312225341797,0.012691951676902407,0.02034669666904165,0.02758312225341797,0.032015839414516835,0.03708234981212671,0.04285793441047502,0.04942346096954669,0.056865056297156005,0.06527358228953284,0.08537380681399803,0.11051080313107116,0.14147091876760828,0.17897463096374638,0.22359114613097206,0.2756359317370393,0.3350579880363927
truncated_bayesian | a=1 | b=1 | critical_value=0.0628145477294922,22,0.02758312225341797,0.012691951676902407,0.02034669666904165,0.02758312225341797,0.032015839414516835,0.03708234981212671,0.04285793441047502,0.04942346096954669,0.056865056297156005,0.06527358228953284,0.08537380681399803,0.11051080313107116,0.14147091876760828,0.17897463096374638,0.22359114613097206,0.2756359317370393,0.3350579880363927
truncated_bayesian | a=1 | b=1 | critical_value=0.0628145477294922,23,0.028852224349975586,0.01299873034476807,0.02108723143597157,0.028852224349975586,0.03365427748927265,0.03917864691505508,0.04551646342421289,0.05276589848408937,0.06103161439184003,0.07042390367571648,0.0930498391921687,0.1215823658696768,0.15692897404161407,0.1998646337248804,0.250904302231244,0.31015799802599864,0.37718468956334444
truncated_bayesian | a=1 | b=1 | critical_value=0.0628145477294922,24,0.028852224349975586,0.01299873034476807,0.02108723143597157,0.028852224349975586,0.03365427748927265,0.03917864691505508,0.04551646342421289,0.05276589848408937,0.06103161439184003,0.07042390367571648,0.0930498391921687,0.1215823658696768,0.15692897404161407,0.1998646337248804,0.250904302231244,0.31015799802599864,0.37718468956334444
