,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
clip     | min_stop=50 | alpha=0.0712421875,50,0.007673338916315053,0.0008694041337537073,0.003404997647630595,0.007673338916315053,0.01120262155331944,0.016063046442630725,0.02262929771512502,0.03133279103184033,0.04265315801801432,0.057102792333121044,0.09745710863965483,0.15609060471781577,0.23507635388053852,0.33357297665053687,0.44699677732982274,0.567196024637733,0.6838786190641328
clip     | min_stop=50 | alpha=0.0712421875,53,0.0010932787332273985,0.0001244906939017098,0.0004898488103653248,0.0010932787332273985,0.0015819048966238505,0.0022415172045201675,0.0031111113904152264,0.004230377879555297,0.00563624971468826,0.007358429661330234,0.011802292545952109,0.01744960244034167,0.02375432175694379,0.02971270881078463,0.034044263211497755,0.03557878878367841,0.033721853793382536
clip     | min_stop=50 | alpha=0.0712421875,55,0.0013210451359831066,0.00014892199257992038,0.0005909536048247279,0.0013210451359831066,0.001910703829387118,0.0027041663555331294,0.003745726262203426,0.00507899168219409,0.006742363721195833,0.008763399164666886,0.013896019243604011,0.02024153883079634,0.027049837995357123,0.033088072531689765,0.03692440787919046,0.0374193981234207,0.03422768160028328
clip     | min_stop=50 | alpha=0.0712421875,58,0.0007261552551014218,7.293707970209664e-05,0.0003113443721717164,0.0007261552551014218,0.001070857349124913,0.0015434165222374839,0.0021746403818093674,0.0029958817555883694,0.00403600676176094,0.0053174466294510165,0.008633710849682855,0.012817633024556829,0.017375345909435323,0.0214553564005321,0.024048176077131594,0.02434817512558667,0.022125680326806712
clip     | min_stop=50 | alpha=0.0712421875,60,0.0009593610791860984,9.53973204133236e-05,0.00041067494053583414,0.0009593610791860984,0.0014141988498348964,0.002035824460454092,0.0028626864209737647,0.0039326822838867265,0.005278854484092829,0.006923990210592585,0.011114434881225273,0.01625667326384552,0.021633228995892994,0.02612346674076135,0.028517903672777737,0.027998702749966055,0.024554354983760688
clip     | min_stop=50 | alpha=0.0712421875,62,0.0011083463156277438,0.00010911005062208979,0.0004736921217999085,0.0011083463156277438,0.0016331651866415347,0.0023482173200692433,0.003295344957661811,0.004514335489268904,0.0060376547002631625,0.00788407099817207,0.012511749696507445,0.018030023663632478,0.023553204968354627,0.027814205725421665,0.029572894108220615,0.02815465297719178,0.023828746813079435
clip     | min_stop=50 | alpha=0.0712421875,65,0.0006120931077862524,5.368889538366395e-05,0.00025073443041427157,0.0006120931077862524,0.0009195991058803393,0.0013465367353642144,0.00192212875111421,0.0026752919138275156,0.00363109957626008,0.004806304164705038,0.007810077068782578,0.011470722758371002,0.015200188771520826,0.018120121511680864,0.01935051868855376,0.018405599890756158,0.01547570818553532
clip     | min_stop=50 | alpha=0.0712421875,67,0.0008141284626615351,7.069604400316571e-05,0.0003329614820339802,0.0008141284626615351,0.001222644607646989,0.0017881264502816636,0.0025473677294141107,0.0035355599747349336,0.004781330917478085,0.006300679595535968,0.010122039872543972,0.014646621723805417,0.019052839452903318,0.02221155790468449,0.023102070435526215,0.021308079489814072,0.01729040901926647
clip     | min_stop=50 | alpha=0.0712421875,69,0.0009461667146370269,8.134016226247291e-05,0.000386343220594462,0.0009461667146370269,0.001420369087149996,0.0020748061529875664,0.002949851063137084,0.004082672270381612,0.005501216343036545,0.0072171015738408785,0.011462518419395759,0.016341180451023524,0.020867465920015055,0.023790097085645466,0.024099524574314832,0.02155449827090816,0.01687948844353883
clip     | min_stop=50 | alpha=0.0712421875,72,0.0005250151297125,4.0214890595669e-05,0.0002054722867250302,0.0005250151297125,0.0008035849308075246,0.0011954174523506529,0.0017287963079067072,0.0024309946913873655,0.003324227648806029,0.004420645487735316,0.007189181766327625,0.010445760352087352,0.013531029116918891,0.015572301483485231,0.015844166707548842,0.014157933298787985,0.011014651364103714
clip     | min_stop=50 | alpha=0.0712421875,74,0.0007004086820851139,5.3113116858854134e-05,0.000273676513496087,0.0007004086820851139,0.0010716124076148282,0.0015922229014247284,0.0022980382185904262,0.003222369180549293,0.004390415812681171,0.005812541744442431,0.009345368725962859,0.013377993879462702,0.01701162528461914,0.019145864067027025,0.018972822735556224,0.016439872544186964,0.01234325619876545
clip     | min_stop=50 | alpha=0.0712421875,77,0.0004080395262799196,2.7569583548331266e-05,0.00015281431806780907,0.0004080395262799196,0.0006365241219531623,0.0009631468125160637,0.0014139939299977118,0.002014472519727087,0.002785378682537358,0.0037379674586708826,0.006153786428960704,0.008978301510732123,0.011581197939096607,0.013157643666898162,0.01309602326883964,0.011337229828963211,0.008456444033492234
clip     | min_stop=50 | alpha=0.0712421875,79,0.0005558100351625333,3.717830188586515e-05,0.00020782259773048585,0.0005558100351625333,0.0008666929481830185,0.0013098489402289246,0.0019191345010948944,0.0027264471221627017,0.0037561557411372373,0.00501834321256592,0.008167776474526113,0.011740580425922348,0.014866642939017316,0.01651751598697191,0.01601203132202986,0.013441569506868133,0.009675896496360477
