,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
clip     | alpha=0.026365234374999998,8,0.00390625,0.0016815125390625006,0.0028179280429055996,0.00390625,0.0045767944570401006,0.005345972853145602,0.006225969041136103,0.007230196133913604,0.008373393789062506,0.009671731157401607,0.012806308171801596,0.016796159999999997,0.021834010558489603,0.028147497671065606,0.03600406062696961,0.04571632396533763,0.05764800999999997
clip     | alpha=0.026365234374999998,11,0.00390625,0.001498227672304688,0.002700882583715472,0.00390625,0.00466646301404243,0.005550916068443792,0.006575768885743295,0.00775863670894908,0.009118625836289068,0.01067635321618323,0.014475021351820027,0.019349176319999994,0.025514700722397546,0.033204139332677206,0.04265876316077366,0.05411642419602462,0.06779405975999997
clip     | alpha=0.026365234374999998,15,0.0015869140625,0.0004880804379835839,0.0010095925026401234,0.0015869140625,0.00197154998810324,0.0024351700044414433,0.0029907861741505677,0.0036529008525064952,0.004437550767524337,0.0053623239567418485,0.007710203499169925,0.010866497421311995,0.015019742956605877,0.02036798220886728,0.027103934539810224,0.03539314582503319,0.04534405687047598
clip     | alpha=0.026365234374999998,18,0.0014190673828125,0.00038888278204455504,0.000865309618902818,0.0014190673828125,0.001797561763256969,0.002261084571163933,0.0028247144896537606,0.0035052809472244963,0.004321363741178484,0.005293237424829019,0.007793108351933613,0.011194164112785402,0.015695280158740926,0.021485726935918322,0.02871697725083207,0.03746507147182934,0.047684507805867464
clip     | alpha=0.026365234374999998,20,0.0023021697998046875,0.0006245802456297044,0.0014015559463436509,0.0023021697998046875,0.002915039227730996,0.0036623151490202087,0.004566070483348985,0.005650264125052214,0.0069404935151161345,0.008463624826256934,0.01231919484838146,0.017434007850492882,0.023995990658693712,0.032123795503467466,0.041817291731019716,0.05290293687951596,0.0649816784599636
clip     | alpha=0.026365234374999998,23,0.0015273094177246094,0.00036919484244738647,0.0008912015248831599,0.0015273094177246094,0.00197178927425996,0.002522802788156892,0.003199424546685096,0.004022478812354012,0.005014272243949998,0.006198188765713401,0.00923777257459353,0.013324146327918033,0.01860310014752602,0.025140213730570057,0.0328702006346688,0.041545811881847326,0.050697661089921645
clip     | alpha=0.026365234374999998,26,0.0011176466941833496,0.00024071925886829808,0.0006250708331469945,0.0011176466941833496,0.0014711753084156794,0.0019168967545669974,0.002472799844679457,0.003158687135881652,0.003995887914596773,0.005006808999541792,0.007640821230844825,0.01123231775287228,0.01590815430255897,0.021701957539068357,0.028499460462266094,0.03598840085410233,0.043628748340704585
clip     | alpha=0.026365234374999998,29,0.0008366182446479797,0.00016055037897595148,0.0004484642550724101,0.0008366182446479797,0.0011228290490820866,0.0014899079143657651,0.0019550206197704854,0.0025372586595290344,0.0032573465882346883,0.004137162076701278,0.006464844701204841,0.009686004205318524,0.013915523555610742,0.019163469443312965,0.025276457460437468,0.03188916394803155,0.038406335277964825
clip     | alpha=0.026365234374999998,31,0.0012668906711041927,0.00024069016051393277,0.0006780226661491054,0.0012668906711041927,0.001699619457218719,0.0022525570878593683,0.0029498291845834086,0.003817579880287622,0.004883272641101356,0.006174688266114877,0.009539095108467469,0.014080811778412729,0.019858508867804076,0.02674412611346051,0.03435665371150609,0.04203139677241406,0.048853306363356074
clip     | alpha=0.026365234374999998,34,0.0008085386944003403,0.00013686667326935918,0.0004147455056555879,0.0008085386944003403,0.0011059609277339164,0.0014927098158420574,0.0019883742161495737,0.002614478905485481,0.0033939115730571706,0.004350061780742248,0.006881198945085894,0.010352419043419698,0.014810348175510399,0.020134577363124455,0.025979411164511454,0.03175362297972537,0.036665951046474285
clip     | alpha=0.026365234374999998,37,0.000582228196435608,8.78148250189507e-05,0.000286252915642054,0.000582228196435608,0.0008120048595420018,0.0011161067259224942,0.0015122727688481525,0.0020202862378546063,0.002661465418038917,0.003457853324871494,0.005600822425997373,0.008587895418340962,0.012462772175866211,0.01710359399255996,0.022165549562150003,0.02706721045252815,0.031050078392995475
