,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
clip     | alpha=0.048338664174079886,8,0.0038953196109058684,0.0016757632407604002,0.00280938670396804,0.0038953196109058684,0.004564489432225388,0.005332163330574533,0.006210517880917979,0.007212959051458073,0.008354219566147817,0.009650461939543204,0.012780350922625007,0.01676481553363395,0.021796548259760722,0.028103171879241513,0.035952132302753806,0.04565608847145949,0.05757883189881877
clip     | alpha=0.048338664174079886,11,0.00389258731123096,0.0014914931604607347,0.0026904254405743485,0.00389258731123096,0.004650963083977349,0.0055334183807648225,0.0065561123288135825,0.007736662077739406,0.009094178739845273,0.010649287408675667,0.014442331250412036,0.019310477334330597,0.0254698382038913,0.033153282829412746,0.042602510785463954,0.05405591232978556,0.06773107069578327
clip     | alpha=0.048338664174079886,15,0.0015785131056701152,0.0004846631255766191,0.0010036018861884874,0.0015785131056701152,0.001961705754052377,0.0024237144523497926,0.0029775476119407573,0.003637707469103492,0.00442023495924284,0.005342727491339233,0.007685639511791703,0.010836612369188729,0.014984529624461876,0.020327933777780104,0.027060204262961546,0.03534769153972205,0.04529974085218674
clip     | alpha=0.048338664174079886,18,0.0014101391486579374,0.0003855546422655204,0.000859131711020779,0.0014101391486579374,0.0017869673758994775,0.002248621403388932,0.0028101796205606045,0.003488477666432798,0.00430210943137833,0.0052713728407456336,0.007765693398107303,0.011161130413954211,0.01565719607747133,0.02144401538833289,0.028674094914409167,0.037424594549641484,0.04765105870651699
clip     | alpha=0.048338664174079886,21,0.0011425801609504002,0.0002781710234340753,0.0006670490081876581,0.0011425801609504002,0.0014764385985349966,0.001892221512734155,0.002405661978326711,0.003034403796077881,0.0037979617124914884,0.004717598219124494,0.007117426978350044,0.010427260754475608,0.014840069533138553,0.020519770134658798,0.02756151145531659,0.035942443190001956,0.04546760744524432
clip     | alpha=0.048338664174079886,24,0.0008997498528407419,0.00019503711702229548,0.0005033324183236016,0.0008997498528407419,0.001185576644461697,0.0015475612005966788,0.0020015192217284514,0.002565308094469451,0.003258758876644998,0.0041034973739266,0.006340271341682566,0.009468456546637366,0.013671257143951177,0.01908498768452199,0.025749601374536964,0.033551507127473464,0.04216808343888363
clip     | alpha=0.048338664174079886,26,0.00140445335822,0.0003012960316825851,0.0007843189369943854,0.00140445335822,0.0018499714604775037,0.0024120346310791156,0.003113472482086345,0.003979436156784267,0.0050370380043632075,0.006314784932774481,0.009646644662389573,0.014193950253186772,0.020119282012433053,0.027467113725900712,0.03609405550966313,0.04560475663975444,0.05531358787741938
clip     | alpha=0.048338664174079886,29,0.0009157685058937849,0.00017490391026143357,0.0004900246747825393,0.0009157685058937849,0.001230068492521397,0.0016334867465433776,0.0021450236119061666,0.002785830751916624,0.0035788914843904993,0.004548493230800926,0.0071161257862547645,0.010673318085974647,0.015348814972549826,0.021155473740379738,0.027924903154413965,0.03525321728986672,0.042480598057469274
clip     | alpha=0.048338664174079886,32,0.0006675783836985986,0.00011350441758161405,0.00034227101391613696,0.0006675783836985986,0.0009144012963987188,0.0012367892967287228,0.0016522340741058573,0.002180441658513192,0.0028430348331744287,0.003663029138375226,0.005869226187010377,0.008973676147415385,0.013092291362253752,0.018218531469082092,0.024156260770796866,0.03046977094850544,0.036477871588238835
clip     | alpha=0.048338664174079886,34,0.001002353313011456,0.000168654132494854,0.0005130181608111532,0.001002353313011456,0.0013724878577862248,0.0018542590669903972,0.0024722818515128097,0.0032536379606226433,0.004227162895716534,0.005422369217053443,0.008589995201332001,0.012940025425549319,0.018533391241664886,0.0252209603625176,0.032569491153300524,0.03983539111940795,0.04602154213938249
clip     | alpha=0.048338664174079886,37,0.0006365098570049166,9.533125660469999e-05,0.00031213137559272847,0.0006365098570049166,0.0008887723820935412,0.0012230134358858673,0.0016589139938617272,0.002218454456476694,0.0029253566608844865,0.003804190237205203,0.006172160596432124,0.009478025064163462,0.013772416019229742,0.0189220044577378,0.024544946376686673,0.029994957376919387,0.034427192102634355
